transport_id_bas,MobDr1to4_od30,MobDr1to6_od30,MobDr1to6_od10,MobDr1to6_od15,num,month_decision,amt_decision_w,amt_loan_w,dataloan_channel,age,id,transport_id,platform,income,debt,amountCents,risk,totalGMVAYear,costAYear,feesAyear,month,debtAYear,grossProfit,grossRate,netProfit,actualNetProfit,netProfitAfterCAP,beforeRiskamt,riskScore,afterRiskAmt,software_quota,ccrc_quota,bankflow_quota,com_quota,limit_before_loan,limit_debt,limit_after_loan,created,software,software_quota2,ccrc_income,ibs_income,comprehensive_income
255779,0,0,0,0,1,2018-09,14.2,7.1112,管家婆,33,33666,255779,pgjp,2181971.998,392314.8088,250000,0.920486956,123498905.6,111908497.5,0,12,784629.6176,495816.9746,0.049697382,247908.4873,0.024848691,0.05,2181971.998,0.920486956,2235113.45,0,135000,2474117.681,25000000,2235113.45,392314.8088,1842798.642,2018/9/22 4:30,,,,,
256357,0,0,0,0,1,2018-09,3.4,2.1691,二维火,35,33736,256357,2dfire,106354.8962,0,80437.34276,0.843166539,734777,0,0,12,0,36663.46,0.3,18331.73,0.15,0.15,106354.8962,0.843166539,80437.34276,0,0,47777.62457,8043734.276,80437.34276,0,80437.34276,2018/9/26 4:30,,,,,
256569,0,0,0,0,1,2018-09,30,26.5374,管家婆,35,33812,256569,pgjp,503849.4258,676831.5299,20000,0.967959601,21356698.95,19606301.51,0,12,1353663.06,176864.1494,0.103532396,88432.07469,0.051766198,0.051766198,503849.4258,0.967959601,599039.9937,0,609114.3155,264281.4607,2000000,599039.9937,676831.5299,-77791.53617,2018/9/28 4:30,,,,,
255608,0,0,0,0,1,2018-09,5,5,航信,37,33758,255608,hangxin,162748.105,58179.26839,80000,0.936276534,1823791.858,0,0,22,116358.5368,18237.91858,0.12,9118.959288,0.06,0.06,162748.105,0.936276534,175620.1756,0,573000,0,8000000,175620.1756,58179.26839,117440.9072,2018/9/27 4:30,,,,,
256807,0,0,0,0,1,2018-09,20,20,管家婆,31,33822,256807,pgjp,2139652.473,293182.4826,2380524.944,0.985461228,61761050.93,52683488.9,0,12,586364.9651,849602.1204,0.16447076,424801.0602,0.08223538,0.08223538,2139652.473,0.985461228,2673707.427,0,172839.968,771670.2351,238052494.4,2673707.427,293182.4826,2380524.944,2018/9/28 4:30,,,,,
256520,0,0,0,0,1,2018-09,20,20,管家婆,45,33861,256520,pgjp,1305134.327,36425.95,1568285.654,0.97967428,51930040.36,49223949.75,0,12,72851.9,236135.4362,0.052601426,118067.7181,0.026300713,0.05,1305134.327,0.97967428,1604711.604,0,600000,1014190.946,156828565.4,1604711.604,36425.95,1568285.654,2018/9/29 4:30,,,,,
256522,0,0,0,0,1,2018-09,20,7.3135,管家婆,33,33806,256522,pgjp,391640.3799,196414.9366,285814.0868,0.98018433,11537262.38,9350030.49,0,12,392829.8733,164331.5676,0.172559727,82165.78379,0.086279864,0.086279864,391640.3799,0.98018433,482229.0234,0,150000,549526.5647,28581408.68,482229.0234,196414.9366,285814.0868,2018/9/28 4:30,,,,,
256660,0,0,0,0,1,2018-09,20,18.729,航信,39,33916,256660,hangxin,1235851.471,408636.0913,120000,0.949438306,30210604.2,0,0,22,817272.1826,503510.07,0.2,251755.035,0.1,0.1,1235851.471,0.949438306,1389986.199,0,284161.414,0,12000000,1389986.199,408636.0913,981350.108,2018/9/30 4:30,,,,,
257204,0,0,0,0,1,2018-09,2.4,1.9886,二维火,36,33934,257204,2dfire,50394.72494,0,37462.16,0.839434989,384464,0,0,12,0,18664.71294,0.3,9332.356471,0.15,0.15,50394.72494,0.839434989,37462.16,0,0,31130.46557,3746216,37462.16,0,37462.16,2018/9/30 4:30,,,,,
252876,0,0,0,0,1,2018-09,14.4,10.0879,管家婆,36,33101,252876,pgjp,328173.4586,38974.3,363425.5806,0.9787059,7156185.205,5770138.133,0,12,77948.6,83399.03734,0.13127836,41699.51867,0.06563918,0.06563918,328173.4586,0.9787059,402399.8806,0,540000,230444.6871,36342558.06,402399.8806,38974.3,363425.5806,2018/9/2 4:30,,,,,
253213,0,0,0,0,1,2018-09,7.6,7,二维火,38,33087,253213,2dfire,70433.9762,0,55084.22698,0.850596817,424419,0,0,12,0,21356.90118,0.3,10678.45059,0.15,0.15,70433.9762,0.850596817,55084.22698,0,0,20092.98043,5508422.698,55084.22698,0,55084.22698,2018/9/1 4:30,,,,,
253231,0,0,0,0,1,2018-09,8,7.9999,二维火,29,33090,253231,2dfire,95907.31027,0,75018.88877,0.850635189,566362.1,0,0,12,0,29062.82129,0.3,14531.41065,0.15,0.15,95907.31027,0.850635189,75018.88877,0,0,18639.37988,7501888.877,75018.88877,0,75018.88877,2018/9/1 4:30,,,,,
253256,0,0,0,0,1,2018-09,15,15,航信,42,33092,253256,hangxin,517689.3991,201662.5398,150000,0.951345919,12488594.42,0,0,22,403325.0797,208143.2403,0.2,104071.6202,0.1,0.1,517689.3991,0.951345919,585678.8512,0,340500,0,15000000,585678.8512,201662.5398,384016.3114,2018/9/1 4:30,,,,,
251961,0,0,0,0,1,2018-09,20,20,航信,35,15735,251961,hangxin,549128.3191,223045.8678,120000,0.949133308,11273895.47,0,0,22,446091.7357,187898.2578,0.2,93949.12891,0.1,0.1,549128.3191,0.949133308,617034.6986,0,600000,0,12000000,617034.6986,223045.8678,393988.8307,2018/8/23 4:30,,,,,
252383,0,0,0,0,1,2018-09,15,15,管家婆,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252643,0,0,0,0,1,2018-09,20,20,管家婆,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252742,0,0,0,0,1,2018-09,20,20,航信,33,33035,252742,hangxin,971543.7802,889280.0805,150000,0.968850161,25632670.32,0,0,22,1778560.161,427211.172,0.2,213605.586,0.1,0.1,971543.7802,0.968850161,1158093.682,0,90000,0,15000000,1158093.682,889280.0805,268813.602,2018/8/30 4:30,,,,,
252908,0,0,0,0,1,2018-09,8,6.007799,管家婆,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253282,0,0,0,0,1,2018-09,8,7.9999,二维火,34,33103,253282,2dfire,144221.7073,0,119755.5073,0.864526064,845166,0,0,12,0,43703.54767,0.3,21851.77384,0.15,0.15,144221.7073,0.864526064,119755.5073,0,0,89632.49443,11975550.73,119755.5073,0,119755.5073,2018/9/2 4:30,,,,,
253521,0,0,0,0,1,2018-09,6,5.9999,航信,45,33142,253521,hangxin,194150.7786,1590,150000,0.928212893,5126410.516,0,0,13,3180,85440.17527,0.2,42720.08763,0.1,0.1,194150.7786,0.928212893,204079.2664,0,48000,0,15000000,204079.2664,1590,202489.2664,2018/9/5 4:30,,,,,
252912,0,0,0,0,1,2018-09,30,29.9999,航信,50,33041,252912,hangxin,812181.136,107248.386,180000,0.972338734,30376324.97,0,0,22,214496.7719,303763.2497,0.12,151881.6248,0.06,0.06,812181.136,0.972338734,977953.4864,0,600000,0,18000000,977953.4864,107248.386,870705.1004,2018/8/30 4:30,,,,,
253571,0,0,0,0,1,2018-09,15,15,航信,39,33172,253571,hangxin,215377.1403,62651.55404,150000,0.942997276,4780017.813,0,0,21,125303.1081,79666.96355,0.2,39833.48178,0.1,0.1,215377.1403,0.942997276,237429.7254,0,150000,0,15000000,237429.7254,62651.55404,174778.1713,2018/9/6 4:30,,,,,
253679,0,0,0,0,1,2018-09,11,10.9999,航信,28,33205,253679,hangxin,100607.1497,10185.7,110517.2535,0.971080371,2060876.884,0,0,22,20371.4,20608.76884,0.12,10304.38442,0.06,0.06,100607.1497,0.971080371,120702.9535,0,231000,0,11051725.35,120702.9535,10185.7,110517.2535,2018/9/7 4:30,,,,,
253697,0,0,0,0,1,2018-09,30,17.1271,航信,34,33209,253697,hangxin,3178251.519,399360.9759,150000,0.9685918,81302601.92,0,0,22,798721.9517,1355043.365,0.2,677521.6827,0.1,0.1,3178251.519,0.9685918,3785673.352,0,600000,0,15000000,3785673.352,399360.9759,3386312.376,2018/9/7 4:30,,,,,
253744,0,0,0,0,1,2018-09,8,7.9999,航信,38,33183,253744,hangxin,141679.4861,15181.82101,80000,0.947821286,2932230.949,0,0,20,30363.64202,48870.51582,0.2,24435.25791,0.1,0.1,141679.4861,0.947821286,158555.4671,0,69000,0,8000000,158555.4671,15181.82101,143373.6461,2018/9/6 4:30,,,,,
253786,0,0,0,0,1,2018-09,2.5,2.54,二维火,42,33187,253786,2dfire,20941.87292,0,16141.26531,0.847336094,630081.2,0,0,12,0,31375.49906,0.3,15687.74953,0.15,0.15,20941.87292,0.847336094,16141.26531,0,0,3906.195,1614126.531,16141.26531,0,16141.26531,2018/9/6 4:30,,,,,
253835,0,0,0,0,1,2018-09,3.8,3.8108,二维火,40,33212,253835,2dfire,39229.01324,0,30509.88425,0.849347426,293707.93,0,0,12,0,14529.26416,0.3,7264.632082,0.15,0.15,39229.01324,0.849347426,30509.88425,0,0,46726.02257,3050988.425,30509.88425,0,30509.88425,2018/9/7 4:30,,,,,
253399,0,0,0,0,1,2018-09,19.1,19.053999,管家婆,48,33200,253399,pgjp,192675.2067,0,150000,0.87744271,4700842.827,4030918.008,0,9,0,58386.42629,0.140818559,29193.21314,0.07040928,0.07040928,192675.2067,0.87744271,168616.7645,0,0,129782.2367,15000000,168616.7645,0,168616.7645,2018/9/7 4:30,,,,,
253682,0,0,0,0,1,2018-09,10,7,航信,34,33206,253682,hangxin,159285.2806,88903.22016,87963.43641,0.945300957,3841257.796,0,0,22,177806.4403,64020.96326,0.2,32010.48163,0.1,0.1,159285.2806,0.945300957,176866.6566,0,105000,0,8796343.641,176866.6566,88903.22016,87963.43641,2018/9/7 4:30,,,,,
253759,0,0,0,0,1,2018-09,11.4,11.4324,管家婆,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253800,0,0,0,0,1,2018-09,15,15,航信,35,33189,253800,hangxin,509869.7203,409370.1131,150000,0.947362431,9485993.898,0,0,14,818740.2262,158099.8983,0.2,79049.94915,0.1,0.1,509869.7203,0.947362431,569791.1874,0,492975.6725,0,15000000,569791.1874,409370.1131,160421.0743,2018/9/6 4:30,,,,,
253940,0,0,0,0,1,2018-09,8,7.9999,航信,37,33243,253940,hangxin,952715.2183,147091.6887,180000,0.949475749,20402627.69,0,0,30,294183.3775,340043.7948,0.2,170021.8974,0.1,0.1,952715.2183,0.949475749,1071661.01,0,274998,0,18000000,1071661.01,147091.6887,924569.3217,2018/9/8 4:30,,,,,
253958,0,0,0,0,1,2018-09,3.8,3.5,二维火,23,33221,253958,2dfire,32309.64694,0,25563.54608,0.853232139,197456.74,0,0,12,0,9942.998741,0.3,4971.499371,0.15,0.15,32309.64694,0.853232139,25563.54608,0,0,69197.694,2556354.608,25563.54608,0,25563.54608,2018/9/7 4:30,,,,,
253973,0,0,1,1,1,2018-09,3.8,3.8108,二维火,29,33245,253973,2dfire,39584.39188,0,30134.89968,0.844600684,297736,0,0,12,0,14660.88588,0.3,7330.442941,0.15,0.15,39584.39188,0.844600684,30134.89968,0,0,87404.69357,3013489.968,30134.89968,0,30134.89968,2018/9/8 4:30,,,,,
252940,0,0,0,0,1,2018-09,30,29.9999,航信,36,33044,252940,hangxin,482932.931,15783,180000,0.961283556,12822928.69,0,0,22,31566,170972.3825,0.16,85486.19127,0.08,0.08,482932.931,0.961283556,562994.9977,0,255000,0,18000000,562994.9977,15783,547211.9977,2018/8/30 4:30,,,,,
253687,0,0,0,0,1,2018-09,10.2,10.1621,管家婆,33,33207,253687,pgjp,131201.8569,68023.43813,78207.6814,0.946505005,3396795.999,2788423.565,0,12,136046.8763,60015.92658,0.214657053,30007.96329,0.107328527,0.1,131201.8569,0.946505005,146231.1195,0,50957.37906,125785.9093,7820768.14,146231.1195,68023.43813,78207.6814,2018/9/7 4:30,,,,,
254068,0,0,0,0,1,2018-09,8.9,2.8944,管家婆,36,33288,254068,pgjp,116497.0856,56907.95404,62696.65688,0.921156165,2231636.232,2080362.662,0,12,113815.9081,13037.85749,0.069508717,6518.928745,0.034754358,0.05,116497.0856,0.921156165,119604.6109,0,160843.4405,27804.37586,6269665.688,119604.6109,56907.95404,62696.65688,2018/9/11 4:30,,,,,
253956,0,0,0,0,1,2018-09,5,4.9999,航信,31,33220,253956,hangxin,473951.2124,161738.0403,150000,0.95666097,12615311.46,0,0,20,323476.0807,210255.1909,0.2,105127.5955,0.1,0.1,473951.2124,0.95666097,544929.2121,0,99000,364942.8484,15000000,544929.2121,161738.0403,383191.1718,2018/9/7 4:30,,,,,
253629,0,0,0,0,1,2018-09,19.1,19.053999,管家婆,41,33175,253629,pgjp,274033.3794,39706.6,243508.6449,0.923126839,32851943.08,26246796.94,0,12,79413.2,601990.1718,0.2209553,300995.0859,0.11047765,0.1,274033.3794,0.923126839,283215.2449,0,396000,30100.13829,24350864.49,283215.2449,39706.6,243508.6449,2018/9/6 4:30,,,,,
253984,0,0,0,0,1,2018-09,17.8,17.7837,管家婆,49,33323,253984,pgjp,249766.4654,177242.7855,131394.4386,0.98145285,6043136.955,5135103.795,0,12,354485.571,73965.95619,0.149129976,36982.97809,0.074564988,0.074564988,249766.4654,0.98145285,308637.2241,0,450000,267592.484,13139443.86,308637.2241,177242.7855,131394.4386,2018/9/12 4:30,,,,,
254087,0,0,0,0,1,2018-09,6.4,6.3513,管家婆,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254129,0,0,0,0,1,2018-09,20,14.0985,管家婆,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253952,0,0,1,1,1,2018-09,25.4,20.6921,管家婆,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254046,0,0,0,0,1,2018-09,2.5,2.5405,管家婆,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254217,0,0,0,0,1,2018-09,6.4,6.351,航信,42,33280,254217,hangxin,373168.1405,164530.8154,120000,0.939509378,6493181.669,0,0,22,329061.6307,108219.6945,0.2,54109.84724,0.1,0.1,373168.1405,0.939509378,406864.9171,0,600000,0,12000000,406864.9171,164530.8154,242334.1017,2018/9/10 4:30,,,,,
254513,0,0,0,0,1,2018-09,8.9,6.8118,二维火,36,33343,254513,2dfire,100614.1576,0,78458.66817,0.849941586,747058.36,0,0,12,0,37130.11813,0.3,18565.05906,0.15,0.15,100614.1576,0.849941586,78458.66817,0,0,116063.031,7845866.817,78458.66817,0,78458.66817,2018/9/12 4:30,,,,,
254616,0,0,0,0,1,2018-09,8,7.9999,二维火,44,33376,254616,2dfire,259067.142,0,203569.8234,0.851667357,2073785.76,0,0,12,0,137067.9711,0.4,68533.98553,0.2,0.2,259067.142,0.851667357,203569.8234,0,0,27228.61629,20356982.34,203569.8234,0,203569.8234,2018/9/13 4:30,,,,,
252446,0,0,0,0,1,2018-09,20,20,管家婆,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253016,0,0,0,0,1,2018-09,15,15,航信,37,33109,253016,hangxin,629619.1974,384085.8323,180000,0.957766935,12537659.14,0,0,22,768171.6646,208960.9857,0.2,104480.4929,0.1,0.1,629619.1974,0.957766935,726323.695,0,600000,0,18000000,726323.695,384085.8323,342237.8627,2018/9/4 4:30,,,,,
253375,0,0,0,0,1,2018-09,30,29.9999,航信,49,33113,253375,hangxin,2919756.445,156742.65,100000,0.962894159,122313926.1,0,0,23,313485.3,1223139.261,0.12,611569.6307,0.06,0.06,2919756.445,0.962894159,3420104.648,0,450000,0,10000000,3420104.648,156742.65,3263361.998,2018/9/4 4:30,,,,,
253488,0,0,0,0,1,2018-09,10,9.9999,管家婆,37,33169,253488,pgjp,721012.6967,338188.4124,400000,0.943486442,28701433.75,23578743.84,0,12,676376.8247,278246.6189,0.119355793,139123.3094,0.059677897,0.059677897,721012.6967,0.943486442,796060.2639,0,600000,764929.1019,40000000,796060.2639,338188.4124,457871.8516,2018/9/6 4:30,,,,,
253876,0,0,0,0,1,2018-09,15,15,航信,37,33215,253876,hangxin,1053453.337,598894.5511,180000,0.974994843,25929259.36,0,0,22,1197789.102,432154.3227,0.2,216077.1614,0.1,0.1,1053453.337,0.974994843,1278171.215,0,600000,0,18000000,1278171.215,598894.5511,679276.6634,2018/9/7 4:30,,,,,
253947,0,0,0,0,1,2018-09,8,7.9999,航信,50,33321,253947,hangxin,205440.2711,53202.62456,150000,0.933437174,4925705.291,0,0,11,106405.2491,82095.08819,0.2,41047.54409,0.1,0.1,205440.2711,0.933437174,219666.7778,0,90000,0,15000000,219666.7778,53202.62456,166464.1532,2018/9/12 4:30,,,,,
254169,0,0,0,0,1,2018-09,8,7.9999,航信,46,33276,254169,hangxin,654474.8311,82.7,120000,0.909314043,17679437.89,0,0,18,165.4,294657.2982,0.2,147328.6491,0.1,0.1,654474.8311,0.909314043,645064.8016,0,60000,0,12000000,645064.8016,82.7,644982.1016,2018/9/9 4:30,,,,,
254307,0,0,0,0,1,2018-09,20,20,二维火,28,33297,254307,2dfire,431976.4651,8125.056335,300000,0.929187809,3086251.8,0,0,12,16250.11267,208654.7944,0.4,104327.3972,0.2,0.2,431976.4651,0.929187809,455526.8449,0,120000,62135.19729,30000000,455526.8449,8125.056335,447401.7885,2018/9/11 4:30,,,,,
254309,0,0,0,0,1,2018-09,25,13.7875,管家婆,41,33326,254309,pgjp,501910.5547,77207.26242,526992.9132,0.972250144,12116237.52,11382900.51,0,12,154414.5248,176810.442,0.183537481,88405.22099,0.091768741,0.091768741,501910.5547,0.972250144,604200.1757,0,600000,313442.9456,52699291.32,604200.1757,77207.26242,526992.9132,2018/9/12 4:30,,,,,
254354,0,0,0,0,1,2018-09,10,5,航信,31,33364,254354,hangxin,220216.97,41932.34136,80000,0.944311737,3977526.739,0,0,22,83864.68271,66292.11232,0.2,33146.05616,0.1,0.1,220216.97,0.944311737,243768.5924,0,277950,0,8000000,243768.5924,41932.34136,201836.2511,2018/9/13 4:30,,,,,
254385,0,0,0,0,1,2018-09,2,1.9999,二维火,36,33305,254385,2dfire,74681.15261,65720.74196,16949.90784,0.944321569,223094.27,0,0,12,131441.4839,11293.9972,0.3,5646.9986,0.15,0.15,74681.15261,0.944321569,82670.6498,0,224325,9540.144,1694990.784,82670.6498,65720.74196,16949.90784,2018/9/11 4:30,,,,,
254425,0,0,0,0,1,2018-09,15,15,航信,31,33366,254425,hangxin,1779544.011,117433.4333,180000,0.946250111,38911741.17,0,0,11,234866.8667,648529.0195,0.2,324264.5097,0.1,0.1,1779544.011,0.946250111,1981819.532,0,337137,0,18000000,1981819.532,117433.4333,1864386.099,2018/9/13 4:30,,,,,
254472,0,0,0,0,1,2018-09,11.4,8.3,二维火,34,33337,254472,2dfire,232715.7985,137249.8748,121492.356,0.945722454,1427452.46,0,0,12,274499.7495,93849.9067,0.4,46924.95335,0.2,0.2,232715.7985,0.945722454,258742.2307,0,150000,439416.7089,12149235.6,258742.2307,137249.8748,121492.356,2018/9/12 4:30,,,,,
254563,0,0,0,0,1,2018-09,12,12,航信,39,33372,254563,hangxin,1302962.214,904144.4687,120000,0.965830119,57171842.3,0,0,22,1808288.937,476432.0192,0.1,238216.0096,0.05,0.05,1302962.214,0.965830119,1539507.721,0,734338.9187,0,12000000,1539507.721,904144.4687,635363.2527,2018/9/13 4:30,,,,,
254622,0,0,0,0,1,2018-09,10,9.9999,航信,51,33377,254622,hangxin,378248.4487,405843.1653,17550.08417,0.94789007,8850613.145,0,0,21,811686.3305,147510.2191,0.2,73755.10954,0.1,0.1,378248.4487,0.94789007,423393.2494,0,49500,0,1755008.417,423393.2494,405843.1653,17550.08417,2018/9/13 4:30,,,,,
254779,0,0,1,1,1,2018-09,2.5,2.5405,二维火,31,33412,254779,2dfire,13375.66069,0,10159.3453,0.84409799,118613.5,0,0,12,0,4953.948403,0.3,2476.974202,0.15,0.15,13375.66069,0.84409799,10159.3453,0,0,11490.981,1015934.53,10159.3453,0,10159.3453,2018/9/14 4:30,,,,,
253796,0,0,0,0,1,2018-09,25,24.9999,航信,41,33188,253796,hangxin,605996.3819,18041.24833,150000,0.95297849,13969923.75,0,0,16,36082.49667,232832.0625,0.2,116416.0313,0.1,0.1,605996.3819,0.95297849,689013.0972,0,60000,0,15000000,689013.0972,18041.24833,670971.8489,2018/9/6 4:30,,,,,
253985,0,0,0,0,1,2018-09,15,15,航信,36,33246,253985,hangxin,3613516.575,38925.63259,120000,0.965252656,80761740.35,0,0,22,77851.26518,1346029.006,0.2,673014.5029,0.1,0.1,3613516.575,0.965252656,4262296.52,0,300000,0,12000000,4262296.52,38925.63259,4223370.888,2018/9/8 4:30,,,,,
254334,0,0,0,0,1,2018-09,17.8,17.7837,管家婆,34,33363,254334,pgjp,120828.4765,27.6,137830.7307,0.954117997,3772526.278,3246354.304,0,10,55.2,44859.2714,0.136512825,22429.6357,0.068256412,0.068256412,120828.4765,0.954117997,137858.3307,0,12000,150487.2051,13783073.07,137858.3307,27.6,137830.7307,2018/9/13 4:30,,,,,
254461,0,0,0,0,1,2018-09,5,4.9999,二维火,33,33334,254461,2dfire,121971.582,0,96059.88434,0.85218064,912411,0,0,12,0,45174.66,0.3,22587.33,0.15,0.15,121971.582,0.85218064,96059.88434,0,0,50424.84514,9605988.434,96059.88434,0,96059.88434,2018/9/12 4:30,,,,,
254485,0,0,0,0,1,2018-09,6.4,6,管家婆,35,33449,254485,pgjp,59339.50445,0,48212.31337,0.859369974,1125916.386,920550.99,0,6,0,17981.66801,0.173434119,8990.834007,0.08671706,0.08671706,59339.50445,0.859369974,48212.31337,0,0,69889.76229,4821231.337,48212.31337,0,48212.31337,2018/9/15 4:30,,,,,
254626,0,0,0,0,1,2018-09,20,20,管家婆,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254873,0,0,0,0,1,2018-09,5.1,3,二维火,24,33424,254873,2dfire,49069.96531,0,40716.76098,0.864356589,293651.34,0,0,12,0,14869.68646,0.3,7434.843229,0.15,0.15,49069.96531,0.864356589,40716.76098,0,0,15481.68729,4071676.098,40716.76098,0,40716.76098,2018/9/14 4:30,,,,,
254557,0,0,0,0,1,2018-09,6.4,6.3513,管家婆,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254700,0,0,0,0,1,2018-09,5,4.9999,航信,47,33387,254700,hangxin,75612.10981,11083.52125,71725.36017,0.94091735,1496063.53,0,0,16,22167.04251,24934.39217,0.2,12467.19609,0.1,0.1,75612.10981,0.94091735,82808.88142,0,60000,0,7172536.017,82808.88142,11083.52125,71725.36017,2018/9/13 4:30,,,,,
254817,0,0,0,0,1,2018-09,10,5.2178,二维火,48,33420,254817,2dfire,157674.2506,0,120571.6849,0.845583219,1182386,0,0,12,0,58397.87059,0.3,29198.93529,0.15,0.15,157674.2506,0.845583219,120571.6849,0,0,74911.80771,12057168.49,120571.6849,0,120571.6849,2018/9/14 4:30,,,,,
253558,0,0,0,0,1,2018-09,15,15,航信,46,33145,253558,hangxin,1590489.78,372738.5124,100000,0.970549788,33481872.28,0,0,22,745477.0248,558031.2046,0.2,279015.6023,0.1,0.1,1590489.78,0.970549788,1905257.139,0,586437,0,10000000,1905257.139,372738.5124,1532518.627,2018/9/5 4:30,,,,,
254648,0,0,0,0,1,2018-09,7,6.9999,二维火,29,33380,254648,2dfire,140913.0467,0,108133.7119,0.846359325,1106008.02,0,0,12,0,50852.20783,0.3,25426.10391,0.15,0.15,140913.0467,0.846359325,108133.7119,0,0,22144.24114,10813371.19,108133.7119,0,108133.7119,2018/9/13 4:30,,,,,
254687,0,0,0,0,1,2018-09,10,9.9999,航信,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254709,0,0,0,0,1,2018-09,12,12,航信,53,33388,254709,hangxin,328689.0126,169690.1,168351.1908,0.921669213,9485864.21,0,0,22,339380.2,79048.86841,0.1,39524.43421,0.05,0.05,328689.0126,0.921669213,338041.2908,0,600000,0,16835119.08,338041.2908,169690.1,168351.1908,2018/9/13 4:30,,,,,
254944,0,0,0,0,1,2018-09,20,7.127,航信,46,33511,254944,hangxin,358330.0866,42738.575,150000,0.969741281,8286946.851,0,0,22,85477.15,138115.7808,0.2,69057.89042,0.1,0.1,358330.0866,0.969741281,428241.3999,0,300000,0,15000000,428241.3999,42738.575,385502.8249,2018/9/18 4:30,,,,,
255016,0,0,0,0,1,2018-09,6,5.9999,航信,34,33469,255016,hangxin,157747.1784,133262.9436,52008.24172,0.963792818,3231416.068,0,0,22,266525.8871,53856.93446,0.2,26928.46723,0.1,0.1,157747.1784,0.963792818,185271.1853,0,207081,0,5200824.172,185271.1853,133262.9436,52008.24172,2018/9/15 4:30,,,,,
255029,0,0,0,0,1,2018-09,2.5,2.5405,管家婆,38,33514,255029,pgjp,234091.3349,576269.5829,20000,0.898449376,5859834.912,5340918.856,0,12,1152539.166,78057.47831,0.164835665,39028.73916,0.082417833,0.082417833,234091.3349,0.898449376,221908.7156,0,345000,12274.00457,2000000,221908.7156,576269.5829,-354360.8672,2018/9/18 4:30,,,,,
255068,0,0,0,0,1,2018-09,1.8,1.1268,二维火,33,33479,255068,2dfire,76682.18213,0,61574.66468,0.856630374,469323.5,0,0,12,0,23598.24118,0.3,11799.12059,0.15,0.15,76682.18213,0.856630374,61574.66468,0,0,13270.39071,6157466.468,61574.66468,0,61574.66468,2018/9/15 4:30,,,,,
255131,0,0,0,0,1,2018-09,7.6,7.6216,二维火,32,33500,255131,2dfire,71775.14411,0,55653.47798,0.848669184,609685.7,0,0,12,0,30458.146,0.3,15229.073,0.15,0.15,71775.14411,0.848669184,55653.47798,0,0,14894.92929,5565347.798,55653.47798,0,55653.47798,2018/9/16 4:30,,,,,
254237,0,0,0,0,1,2018-09,8,8.6308,二维火,46,33282,254237,2dfire,123801.9839,0,96632.21747,0.850155343,757183.66,0,0,12,0,38098.9298,0.3,19049.4649,0.15,0.15,123801.9839,0.850155343,96632.21747,0,0,35595.89271,9663221.747,96632.21747,0,96632.21747,2018/9/10 4:30,,,,,
254527,0,0,0,0,1,2018-09,25,24.9999,航信,44,33345,254527,hangxin,2399781.819,61129.48024,200000,0.970697315,65993939.4,0,0,22,122258.9605,1099898.99,0.2,549949.495,0.1,0.1,2399781.819,0.970697315,2875940.19,0,120000,0,20000000,2875940.19,61129.48024,2814810.709,2018/9/12 4:30,,,,,
254562,0,0,0,0,1,2018-09,10,9.9999,航信,38,33371,254562,hangxin,469263.8926,32169.5,150000,0.950488183,12210551.83,0,0,22,64339,162807.3577,0.16,81403.67885,0.08,0.08,469263.8926,0.950488183,529498.152,0,588000,234765.279,15000000,529498.152,32169.5,497328.652,2018/9/13 4:30,,,,,
254605,0,0,0,0,1,2018-09,20,20,航信,51,33375,254605,hangxin,1069449.76,116231.1305,150000,0.910656908,25018249.4,0,0,22,232462.2611,416970.8234,0.2,208485.4117,0.1,0.1,1069449.76,0.910656908,1059051.8,0,600000,0,15000000,1059051.8,116231.1305,942820.6691,2018/9/13 4:30,,,,,
254647,0,0,0,0,1,2018-09,12,12,航信,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254908,0,0,0,0,1,2018-09,3,2.9999,管家婆,32,33458,254908,pgjp,59202.15174,37949.9386,32211.28962,0.966859464,595394.6364,447681.9955,0,12,75899.8772,13140.1884,0.237585899,6570.094201,0.11879295,0.1,59202.15174,0.966859464,70161.22822,0,150000,58171.75629,3221128.962,70161.22822,37949.9386,32211.28962,2018/9/15 4:30,,,,,
254946,0,0,0,0,1,2018-09,8,7.9999,航信,48,33512,254946,hangxin,200961.4068,142371.7449,91302.78015,0.960418198,3454594.632,0,0,22,284743.4899,57576.5772,0.2,28788.2886,0.1,0.1,200961.4068,0.960418198,233674.5251,0,382980,0,9130278.015,233674.5251,142371.7449,91302.78015,2018/9/18 4:30,,,,,
